location,year,month,date,new_cases,positive_rate,population,median_age
Antigua and Barbuda,2020,June,11,0,NA,97928,32.1
Antigua and Barbuda,2020,June,12,0,NA,97928,32.1
Antigua and Barbuda,2020,June,13,0,NA,97928,32.1
Antigua and Barbuda,2020,June,14,0,NA,97928,32.1
Antigua and Barbuda,2020,June,15,0,NA,97928,32.1
Antigua and Barbuda,2020,June,16,0,NA,97928,32.1
Antigua and Barbuda,2020,June,17,0,NA,97928,32.1
Antigua and Barbuda,2020,June,18,0,NA,97928,32.1
Antigua and Barbuda,2020,June,19,0,NA,97928,32.1
Antigua and Barbuda,2020,June,20,0,NA,97928,32.1
Antigua and Barbuda,2020,June,21,0,NA,97928,32.1
Antigua and Barbuda,2020,June,22,0,NA,97928,32.1
Antigua and Barbuda,2020,June,23,0,NA,97928,32.1
Antigua and Barbuda,2020,June,24,0,NA,97928,32.1
Antigua and Barbuda,2020,June,25,39,NA,97928,32.1
Antigua and Barbuda,2020,June,26,0,NA,97928,32.1
Antigua and Barbuda,2020,June,27,0,NA,97928,32.1
Antigua and Barbuda,2020,June,28,0,NA,97928,32.1
Antigua and Barbuda,2020,June,29,0,NA,97928,32.1
Antigua and Barbuda,2020,June,30,1,NA,97928,32.1
Antigua and Barbuda,2020,July,1,0,NA,97928,32.1
Antigua and Barbuda,2020,July,2,0,NA,97928,32.1
Antigua and Barbuda,2020,July,3,2,NA,97928,32.1
Antigua and Barbuda,2020,July,4,0,NA,97928,32.1
Antigua and Barbuda,2020,July,5,0,NA,97928,32.1
Antigua and Barbuda,2020,July,6,0,NA,97928,32.1
Antigua and Barbuda,2020,July,7,2,NA,97928,32.1
Antigua and Barbuda,2020,July,8,0,NA,97928,32.1
Antigua and Barbuda,2020,July,9,3,NA,97928,32.1
Antigua and Barbuda,2020,July,10,0,NA,97928,32.1
Antigua and Barbuda,2020,July,11,1,NA,97928,32.1
Antigua and Barbuda,2020,July,12,0,NA,97928,32.1
Antigua and Barbuda,2020,July,13,0,NA,97928,32.1
Antigua and Barbuda,2020,July,14,0,NA,97928,32.1
Antigua and Barbuda,2020,July,15,0,NA,97928,32.1
Antigua and Barbuda,2020,July,16,0,NA,97928,32.1
Antigua and Barbuda,2020,July,17,0,NA,97928,32.1
Antigua and Barbuda,2020,July,18,2,NA,97928,32.1
Antigua and Barbuda,2020,July,19,0,NA,97928,32.1
Antigua and Barbuda,2020,July,20,0,NA,97928,32.1
Antigua and Barbuda,2020,July,21,0,NA,97928,32.1
Antigua and Barbuda,2020,July,22,0,NA,97928,32.1
Antigua and Barbuda,2020,July,23,0,NA,97928,32.1
Antigua and Barbuda,2020,July,24,0,NA,97928,32.1
Antigua and Barbuda,2020,July,25,6,NA,97928,32.1
Antigua and Barbuda,2020,July,26,0,NA,97928,32.1
Antigua and Barbuda,2020,July,27,0,NA,97928,32.1
Antigua and Barbuda,2020,July,28,4,NA,97928,32.1
Antigua and Barbuda,2020,July,29,0,NA,97928,32.1
Antigua and Barbuda,2020,July,30,5,NA,97928,32.1
Antigua and Barbuda,2020,July,31,0,NA,97928,32.1
Australia,2020,June,1,10,0,25499881,37.9
Australia,2020,June,2,9,0,25499881,37.9
Australia,2020,June,3,17,0.001,25499881,37.9
Australia,2020,June,4,8,0.001,25499881,37.9
Australia,2020,June,5,11,0,25499881,37.9
Australia,2020,June,6,11,0,25499881,37.9
Australia,2020,June,7,4,0,25499881,37.9
Australia,2020,June,8,5,0,25499881,37.9
Australia,2020,June,9,5,0,25499881,37.9
Australia,2020,June,10,2,0,25499881,37.9
Australia,2020,June,11,9,0,25499881,37.9
Australia,2020,June,12,9,0,25499881,37.9
Australia,2020,June,13,5,0,25499881,37.9
Australia,2020,June,14,12,0,25499881,37.9
Australia,2020,June,15,18,0,25499881,37.9
Australia,2020,June,16,15,0,25499881,37.9
Australia,2020,June,17,12,0,25499881,37.9
Australia,2020,June,18,23,0,25499881,37.9
Australia,2020,June,19,21,0,25499881,37.9
Australia,2020,June,20,18,0.001,25499881,37.9
Australia,2020,June,21,27,0.001,25499881,37.9
Australia,2020,June,22,25,0.001,25499881,37.9
Australia,2020,June,23,13,0,25499881,37.9
Australia,2020,June,24,18,0,25499881,37.9
Australia,2020,June,25,29,0,25499881,37.9
Australia,2020,June,26,37,0.001,25499881,37.9
Australia,2020,June,27,37,0.001,25499881,37.9
Australia,2020,June,28,46,0.001,25499881,37.9
Australia,2020,June,29,45,0.001,25499881,37.9
Australia,2020,June,30,81,0.001,25499881,37.9
Australia,2020,July,1,67,0.001,25499881,37.9
Australia,2020,July,2,86,0.001,25499881,37.9
Australia,2020,July,3,81,0.001,25499881,37.9
Australia,2020,July,4,254,0.002,25499881,37.9
Australia,2020,July,5,107,0.002,25499881,37.9
Australia,2020,July,6,87,0.002,25499881,37.9
Australia,2020,July,7,137,0.002,25499881,37.9
Australia,2020,July,8,169,0.003,25499881,37.9
Australia,2020,July,9,131,0.003,25499881,37.9
Australia,2020,July,10,173,0.003,25499881,37.9
Australia,2020,July,11,300,0.003,25499881,37.9
Australia,2020,July,12,194,0.003,25499881,37.9
Australia,2020,July,13,244,0.004,25499881,37.9
Australia,2020,July,14,183,0.004,25499881,37.9
Australia,2020,July,15,271,0.004,25499881,37.9
Australia,2020,July,16,244,0.004,25499881,37.9
Australia,2020,July,17,315,0.005,25499881,37.9
Australia,2020,July,18,425,0.005,25499881,37.9
Australia,2020,July,19,206,0.005,25499881,37.9
Australia,2020,July,20,361,0.005,25499881,37.9
Australia,2020,July,21,267,0.005,25499881,37.9
Australia,2020,July,22,359,0.005,25499881,37.9
Australia,2020,July,23,468,0.006,25499881,37.9
Australia,2020,July,24,410,0.006,25499881,37.9
Australia,2020,July,25,289,0.005,25499881,37.9
Australia,2020,July,26,355,0.005,25499881,37.9
Australia,2020,July,27,453,0.006,25499881,37.9
Australia,2020,July,28,532,0.006,25499881,37.9
Australia,2020,July,29,369,0.006,25499881,37.9
Australia,2020,July,30,278,0.006,25499881,37.9
Australia,2020,July,31,721,0.007,25499881,37.9
Austria,2020,June,1,4,0.004,9006400,44.4
Austria,2020,June,2,21,0.005,9006400,44.4
Austria,2020,June,3,11,0.004,9006400,44.4
Austria,2020,June,4,31,0.004,9006400,44.4
Austria,2020,June,5,36,0.004,9006400,44.4
Austria,2020,June,6,62,0.005,9006400,44.4
Austria,2020,June,7,19,0.004,9006400,44.4
Austria,2020,June,8,46,0.005,9006400,44.4
Austria,2020,June,9,21,0.005,9006400,44.4
Austria,2020,June,10,13,0.005,9006400,44.4
Austria,2020,June,11,34,0.006,9006400,44.4
Austria,2020,June,12,28,0.006,9006400,44.4
Austria,2020,June,13,30,0.005,9006400,44.4
Austria,2020,June,14,20,0.005,9006400,44.4
Austria,2020,June,15,24,0.005,9006400,44.4
Austria,2020,June,16,27,0.006,9006400,44.4
Austria,2020,June,17,33,0.006,9006400,44.4
Austria,2020,June,18,17,0.005,9006400,44.4
Austria,2020,June,19,40,0.005,9006400,44.4
Austria,2020,June,20,30,0.005,9006400,44.4
Austria,2020,June,21,62,0.007,9006400,44.4
Austria,2020,June,22,38,0.006,9006400,44.4
Austria,2020,June,23,35,0.006,9006400,44.4
Austria,2020,June,24,31,0.007,9006400,44.4
Austria,2020,June,25,33,0.007,9006400,44.4
Austria,2020,June,26,47,0.007,9006400,44.4
Austria,2020,June,27,67,0.008,9006400,44.4
Austria,2020,June,28,64,0.008,9006400,44.4
Austria,2020,June,29,63,0.008,9006400,44.4
Austria,2020,June,30,41,0.009,9006400,44.4
Austria,2020,July,1,111,0.01,9006400,44.4
Austria,2020,July,2,37,0.01,9006400,44.4
Austria,2020,July,3,138,0.012,9006400,44.4
Austria,2020,July,4,121,0.013,9006400,44.4
Austria,2020,July,5,123,0.014,9006400,44.4
Austria,2020,July,6,73,0.013,9006400,44.4
Austria,2020,July,7,57,0.014,9006400,44.4
Austria,2020,July,8,89,0.013,9006400,44.4
Austria,2020,July,9,101,0.015,9006400,44.4
Austria,2020,July,10,97,0.014,9006400,44.4
Austria,2020,July,11,74,0.013,9006400,44.4
Austria,2020,July,12,108,0.012,9006400,44.4
Austria,2020,July,13,52,0.012,9006400,44.4
Austria,2020,July,14,12,0.011,9006400,44.4
Austria,2020,July,15,201,0.013,9006400,44.4
Austria,2020,July,16,55,0.012,9006400,44.4
Austria,2020,July,17,153,0.013,9006400,44.4
Austria,2020,July,18,138,0.014,9006400,44.4
Austria,2020,July,19,102,0.014,9006400,44.4
Austria,2020,July,20,63,0.007,9006400,44.4
Austria,2020,July,21,108,0.008,9006400,44.4
Austria,2020,July,22,139,0.008,9006400,44.4
Austria,2020,July,23,140,0.008,9006400,44.4
Austria,2020,July,24,164,0.009,9006400,44.4
Austria,2020,July,25,107,0.008,9006400,44.4
Austria,2020,July,26,120,0.008,9006400,44.4
Austria,2020,July,27,137,0.015,9006400,44.4
Austria,2020,July,28,64,0.013,9006400,44.4
Austria,2020,July,29,132,0.013,9006400,44.4
Austria,2020,July,30,164,0.014,9006400,44.4
Austria,2020,July,31,163,0.014,9006400,44.4
Azerbaijan,2020,June,1,248,NA,10139175,32.4
Azerbaijan,2020,June,2,168,NA,10139175,32.4
Azerbaijan,2020,June,3,273,NA,10139175,32.4
Azerbaijan,2020,June,4,325,NA,10139175,32.4
Azerbaijan,2020,June,5,262,NA,10139175,32.4
Azerbaijan,2020,June,6,338,NA,10139175,32.4
Azerbaijan,2020,June,7,379,NA,10139175,32.4
Azerbaijan,2020,June,8,314,NA,10139175,32.4
Azerbaijan,2020,June,9,323,NA,10139175,32.4
Azerbaijan,2020,June,10,315,NA,10139175,32.4
Azerbaijan,2020,June,11,339,NA,10139175,32.4
Azerbaijan,2020,June,12,352,NA,10139175,32.4
Azerbaijan,2020,June,13,336,NA,10139175,32.4
Azerbaijan,2020,June,14,352,NA,10139175,32.4
Azerbaijan,2020,June,15,387,NA,10139175,32.4
Azerbaijan,2020,June,16,367,NA,10139175,32.4
Azerbaijan,2020,June,17,338,NA,10139175,32.4
Azerbaijan,2020,June,18,329,NA,10139175,32.4
Azerbaijan,2020,June,19,338,NA,10139175,32.4
Azerbaijan,2020,June,20,438,NA,10139175,32.4
Azerbaijan,2020,June,21,471,NA,10139175,32.4
Azerbaijan,2020,June,22,491,NA,10139175,32.4
Azerbaijan,2020,June,23,478,NA,10139175,32.4
Azerbaijan,2020,June,24,508,NA,10139175,32.4
Azerbaijan,2020,June,25,590,NA,10139175,32.4
Azerbaijan,2020,June,26,547,NA,10139175,32.4
Azerbaijan,2020,June,27,517,NA,10139175,32.4
Azerbaijan,2020,June,28,521,NA,10139175,32.4
Azerbaijan,2020,June,29,534,NA,10139175,32.4
Azerbaijan,2020,June,30,544,NA,10139175,32.4
Azerbaijan,2020,July,1,556,NA,10139175,32.4
Azerbaijan,2020,July,2,588,NA,10139175,32.4
Azerbaijan,2020,July,3,572,NA,10139175,32.4
Azerbaijan,2020,July,4,583,NA,10139175,32.4
Azerbaijan,2020,July,5,534,NA,10139175,32.4
Azerbaijan,2020,July,6,523,NA,10139175,32.4
Azerbaijan,2020,July,7,513,NA,10139175,32.4
Azerbaijan,2020,July,8,537,NA,10139175,32.4
Azerbaijan,2020,July,9,542,NA,10139175,32.4
Azerbaijan,2020,July,10,548,NA,10139175,32.4
Azerbaijan,2020,July,11,526,NA,10139175,32.4
Azerbaijan,2020,July,12,531,NA,10139175,32.4
Azerbaijan,2020,July,13,520,NA,10139175,32.4
Azerbaijan,2020,July,14,529,NA,10139175,32.4
Azerbaijan,2020,July,15,543,NA,10139175,32.4
Azerbaijan,2020,July,16,559,NA,10139175,32.4
Azerbaijan,2020,July,17,493,NA,10139175,32.4
Azerbaijan,2020,July,18,471,NA,10139175,32.4
Azerbaijan,2020,July,19,497,NA,10139175,32.4
Azerbaijan,2020,July,20,388,NA,10139175,32.4
Azerbaijan,2020,July,21,369,NA,10139175,32.4
Azerbaijan,2020,July,22,352,NA,10139175,32.4
Azerbaijan,2020,July,23,391,NA,10139175,32.4
Azerbaijan,2020,July,24,347,NA,10139175,32.4
Azerbaijan,2020,July,25,332,NA,10139175,32.4
Azerbaijan,2020,July,26,321,NA,10139175,32.4
Azerbaijan,2020,July,27,417,NA,10139175,32.4
Azerbaijan,2020,July,28,396,NA,10139175,32.4
Azerbaijan,2020,July,29,412,NA,10139175,32.4
Azerbaijan,2020,July,30,363,NA,10139175,32.4
Azerbaijan,2020,July,31,339,NA,10139175,32.4
Burundi,2020,June,1,21,NA,11890781,17.5
Burundi,2020,June,2,0,NA,11890781,17.5
Burundi,2020,June,3,0,NA,11890781,17.5
Burundi,2020,June,4,0,NA,11890781,17.5
Burundi,2020,June,5,0,NA,11890781,17.5
Burundi,2020,June,6,0,NA,11890781,17.5
Burundi,2020,June,7,20,NA,11890781,17.5
Burundi,2020,June,8,0,NA,11890781,17.5
Burundi,2020,June,9,0,NA,11890781,17.5
Burundi,2020,June,10,0,NA,11890781,17.5
Burundi,2020,June,11,0,NA,11890781,17.5
Burundi,2020,June,12,11,NA,11890781,17.5
Burundi,2020,June,13,0,NA,11890781,17.5
Burundi,2020,June,14,0,NA,11890781,17.5
Burundi,2020,June,15,0,NA,11890781,17.5
Burundi,2020,June,16,10,NA,11890781,17.5
Burundi,2020,June,17,0,NA,11890781,17.5
Burundi,2020,June,18,0,NA,11890781,17.5
Burundi,2020,June,19,0,NA,11890781,17.5
Burundi,2020,June,20,0,NA,11890781,17.5
Burundi,2020,June,21,40,NA,11890781,17.5
Burundi,2020,June,22,0,NA,11890781,17.5
Burundi,2020,June,23,0,NA,11890781,17.5
Burundi,2020,June,24,0,NA,11890781,17.5
Burundi,2020,June,25,0,NA,11890781,17.5
Burundi,2020,June,26,0,NA,11890781,17.5
Burundi,2020,June,27,0,NA,11890781,17.5
Burundi,2020,June,28,0,NA,11890781,17.5
Burundi,2020,June,29,26,NA,11890781,17.5
Burundi,2020,June,30,0,NA,11890781,17.5
Burundi,2020,July,1,0,NA,11890781,17.5
Burundi,2020,July,2,0,NA,11890781,17.5
Burundi,2020,July,3,0,NA,11890781,17.5
Burundi,2020,July,4,21,NA,11890781,17.5
Burundi,2020,July,5,0,NA,11890781,17.5
Burundi,2020,July,6,0,NA,11890781,17.5
Burundi,2020,July,7,0,NA,11890781,17.5
Burundi,2020,July,8,0,NA,11890781,17.5
Burundi,2020,July,9,0,NA,11890781,17.5
Burundi,2020,July,10,28,NA,11890781,17.5
Burundi,2020,July,11,7,NA,11890781,17.5
Burundi,2020,July,12,24,NA,11890781,17.5
Burundi,2020,July,13,0,NA,11890781,17.5
Burundi,2020,July,14,19,NA,11890781,17.5
Burundi,2020,July,15,0,NA,11890781,17.5
Burundi,2020,July,16,0,NA,11890781,17.5
Burundi,2020,July,17,34,NA,11890781,17.5
Burundi,2020,July,18,7,NA,11890781,17.5
Burundi,2020,July,19,0,NA,11890781,17.5
Burundi,2020,July,20,0,NA,11890781,17.5
Burundi,2020,July,21,12,NA,11890781,17.5
Burundi,2020,July,22,6,NA,11890781,17.5
Burundi,2020,July,23,0,NA,11890781,17.5
Burundi,2020,July,24,17,NA,11890781,17.5
Burundi,2020,July,25,0,NA,11890781,17.5
Burundi,2020,July,26,16,NA,11890781,17.5
Burundi,2020,July,27,0,NA,11890781,17.5
Burundi,2020,July,28,17,NA,11890781,17.5
Burundi,2020,July,29,0,NA,11890781,17.5
Burundi,2020,July,30,9,NA,11890781,17.5
Burundi,2020,July,31,0,NA,11890781,17.5
Belgium,2020,June,1,49,0.014,11589616,41.8
Belgium,2020,June,2,59,0.012,11589616,41.8
Belgium,2020,June,3,181,0.012,11589616,41.8
Belgium,2020,June,4,159,0.011,11589616,41.8
Belgium,2020,June,5,172,0.012,11589616,41.8
Belgium,2020,June,6,154,0.011,11589616,41.8
Belgium,2020,June,7,69,0.011,11589616,41.8
Belgium,2020,June,8,53,0.01,11589616,41.8
Belgium,2020,June,9,152,0.011,11589616,41.8
Belgium,2020,June,10,145,0.011,11589616,41.8
Belgium,2020,June,11,119,0.01,11589616,41.8
Belgium,2020,June,12,95,0.009,11589616,41.8
Belgium,2020,June,13,89,0.008,11589616,41.8
Belgium,2020,June,14,49,0.008,11589616,41.8
Belgium,2020,June,15,22,0.008,11589616,41.8
Belgium,2020,June,16,147,0.008,11589616,41.8
Belgium,2020,June,17,99,0.007,11589616,41.8
Belgium,2020,June,18,123,0.007,11589616,41.8
Belgium,2020,June,19,108,0.007,11589616,41.8
Belgium,2020,June,20,121,0.008,11589616,41.8
Belgium,2020,June,21,50,0.008,11589616,41.8
Belgium,2020,June,22,20,0.008,11589616,41.8
Belgium,2020,June,23,143,0.007,11589616,41.8
Belgium,2020,June,24,110,0.007,11589616,41.8
Belgium,2020,June,25,100,0.007,11589616,41.8
Belgium,2020,June,26,76,0.006,11589616,41.8
Belgium,2020,June,27,113,0.006,11589616,41.8
Belgium,2020,June,28,41,0.006,11589616,41.8
Belgium,2020,June,29,24,0.006,11589616,41.8
Belgium,2020,June,30,127,0.006,11589616,41.8
Belgium,2020,July,1,100,0.006,11589616,41.8
Belgium,2020,July,2,135,0.007,11589616,41.8
Belgium,2020,July,3,93,0.007,11589616,41.8
Belgium,2020,July,4,94,0.007,11589616,41.8
Belgium,2020,July,5,64,0.007,11589616,41.8
Belgium,2020,July,6,24,0.008,11589616,41.8
Belgium,2020,July,7,113,0.008,11589616,41.8
Belgium,2020,July,8,99,0.008,11589616,41.8
Belgium,2020,July,9,137,0.008,11589616,41.8
Belgium,2020,July,10,124,0.008,11589616,41.8
Belgium,2020,July,11,127,0.009,11589616,41.8
Belgium,2020,July,12,62,0.009,11589616,41.8
Belgium,2020,July,13,43,0.009,11589616,41.8
Belgium,2020,July,14,224,0.01,11589616,41.8
Belgium,2020,July,15,207,0.011,11589616,41.8
Belgium,2020,July,16,260,0.013,11589616,41.8
Belgium,2020,July,17,226,0.014,11589616,41.8
Belgium,2020,July,18,274,0.015,11589616,41.8
Belgium,2020,July,19,129,0.016,11589616,41.8
Belgium,2020,July,20,65,0.016,11589616,41.8
Belgium,2020,July,21,443,0.019,11589616,41.8
Belgium,2020,July,22,145,0.019,11589616,41.8
Belgium,2020,July,23,553,0.021,11589616,41.8
Belgium,2020,July,24,439,0.023,11589616,41.8
Belgium,2020,July,25,496,0.024,11589616,41.8
Belgium,2020,July,26,229,0.024,11589616,41.8
Belgium,2020,July,27,184,0.024,11589616,41.8
Belgium,2020,July,28,595,0.023,11589616,41.8
Belgium,2020,July,29,685,0.025,11589616,41.8
Belgium,2020,July,30,703,0.025,11589616,41.8
Belgium,2020,July,31,635,0.025,11589616,41.8
Benin,2020,June,1,0,NA,12123198,18.8
Benin,2020,June,2,11,NA,12123198,18.8
Benin,2020,June,3,1,NA,12123198,18.8
Benin,2020,June,4,0,NA,12123198,18.8
Benin,2020,June,5,17,NA,12123198,18.8
Benin,2020,June,6,0,NA,12123198,18.8
Benin,2020,June,7,7,NA,12123198,18.8
Benin,2020,June,8,0,NA,12123198,18.8
Benin,2020,June,9,37,NA,12123198,18.8
Benin,2020,June,10,0,NA,12123198,18.8
Benin,2020,June,11,0,NA,12123198,18.8
Benin,2020,June,12,0,NA,12123198,18.8
Benin,2020,June,13,83,NA,12123198,18.8
Benin,2020,June,14,24,NA,12123198,18.8
Benin,2020,June,15,58,NA,12123198,18.8
Benin,2020,June,16,13,NA,12123198,18.8
Benin,2020,June,17,49,NA,12123198,18.8
Benin,2020,June,18,40,NA,12123198,18.8
Benin,2020,June,19,25,NA,12123198,18.8
Benin,2020,June,20,53,NA,12123198,18.8
Benin,2020,June,21,0,NA,12123198,18.8
Benin,2020,June,22,115,NA,12123198,18.8
Benin,2020,June,23,42,NA,12123198,18.8
Benin,2020,June,24,43,NA,12123198,18.8
Benin,2020,June,25,52,NA,12123198,18.8
Benin,2020,June,26,115,NA,12123198,18.8
Benin,2020,June,27,36,NA,12123198,18.8
Benin,2020,June,28,71,NA,12123198,18.8
Benin,2020,June,29,25,NA,12123198,18.8
Benin,2020,June,30,38,NA,12123198,18.8
Benin,2020,July,1,12,NA,12123198,18.8
Benin,2020,July,2,0,NA,12123198,18.8
Benin,2020,July,3,0,NA,12123198,18.8
Benin,2020,July,4,0,NA,12123198,18.8
Benin,2020,July,5,0,NA,12123198,18.8
Benin,2020,July,6,0,NA,12123198,18.8
Benin,2020,July,7,0,NA,12123198,18.8
Benin,2020,July,8,0,NA,12123198,18.8
Benin,2020,July,9,86,NA,12123198,18.8
Benin,2020,July,10,0,NA,12123198,18.8
Benin,2020,July,11,0,NA,12123198,18.8
Benin,2020,July,12,93,NA,12123198,18.8
Benin,2020,July,13,0,NA,12123198,18.8
Benin,2020,July,14,0,NA,12123198,18.8
Benin,2020,July,15,0,NA,12123198,18.8
Benin,2020,July,16,0,NA,12123198,18.8
Benin,2020,July,17,85,NA,12123198,18.8
Benin,2020,July,18,139,NA,12123198,18.8
Benin,2020,July,19,0,NA,12123198,18.8
Benin,2020,July,20,0,NA,12123198,18.8
Benin,2020,July,21,0,NA,12123198,18.8
Benin,2020,July,22,0,NA,12123198,18.8
Benin,2020,July,23,0,NA,12123198,18.8
Benin,2020,July,24,92,NA,12123198,18.8
Benin,2020,July,25,0,NA,12123198,18.8
Benin,2020,July,26,0,NA,12123198,18.8
Benin,2020,July,27,76,NA,12123198,18.8
Benin,2020,July,28,0,NA,12123198,18.8
Benin,2020,July,29,0,NA,12123198,18.8
Benin,2020,July,30,0,NA,12123198,18.8
Benin,2020,July,31,0,NA,12123198,18.8
Bonaire Sint Eustatius and Saba,2020,June,1,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,2,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,3,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,4,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,5,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,6,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,7,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,8,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,9,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,10,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,11,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,12,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,13,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,14,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,15,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,16,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,17,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,18,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,19,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,20,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,21,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,22,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,23,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,24,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,25,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,26,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,27,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,28,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,29,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,June,30,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,1,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,2,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,3,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,4,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,5,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,6,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,7,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,8,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,9,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,10,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,11,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,12,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,13,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,14,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,15,2,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,16,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,17,1,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,18,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,19,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,20,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,21,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,22,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,23,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,24,1,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,25,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,26,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,27,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,28,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,29,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,30,0,NA,26221,NA
Bonaire Sint Eustatius and Saba,2020,July,31,0,NA,26221,NA
Burkina Faso,2020,June,1,28,NA,20903278,17.6
Burkina Faso,2020,June,2,0,NA,20903278,17.6
Burkina Faso,2020,June,3,2,NA,20903278,17.6
Burkina Faso,2020,June,4,1,NA,20903278,17.6
Burkina Faso,2020,June,5,1,NA,20903278,17.6
