continent,location,date,new_cases,new_deaths,new_tests,population,median_age,gdp_per_capita,life_expectancy
Africa,Tunisia,2020-04-03,61,3,749,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-04,0,0,658,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-05,40,5,580,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-06,58,1,549,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-07,21,3,604,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-08,22,0,692,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-09,27,1,571,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-10,20,2,589,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-11,28,0,562,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-12,14,3,587,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-13,22,3,590,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-14,19,3,722,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-15,21,0,793,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-16,33,1,710,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-17,42,2,692,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-18,42,0,766,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-19,2,0,1189,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-20,13,1,878,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-21,5,0,696,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-22,17,0,550,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-23,0,0,438,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-24,17,0,559,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-25,4,0,410,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-26,17,0,263,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-27,10,0,396,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-28,18,1,585,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-29,8,1,895,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-04-30,5,0,569,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-01,14,0,529,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-02,4,1,351,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-03,11,1,447,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-04,4,0,312,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-05,5,1,NA,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-06,4,0,412,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-07,3,0,1453,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-08,1,1,1877,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-09,4,1,292,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-10,2,0,448,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-11,0,0,614,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-12,0,0,443,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-13,0,0,2200,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-14,0,0,1339,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-15,0,0,1916,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-16,3,0,781,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-17,0,0,1061,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-18,2,0,869,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-19,6,1,1234,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-20,1,1,1585,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-21,1,0,1320,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-22,1,0,1021,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-23,2,0,167,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-24,0,1,660,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-25,3,0,637,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-26,0,0,838,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-27,0,0,429,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-28,0,0,791,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-29,17,0,710,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-30,3,0,622,11818618,32.7,10849.297,76.7
Africa,Tunisia,2020-05-31,5,0,366,11818618,32.7,10849.297,76.7
Asia,Turkey,2020-04-01,2704,46,14396,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-02,2148,63,18757,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-03,2456,79,16160,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-04,2786,69,19664,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-05,3013,76,20065,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-06,3135,73,21400,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-07,3148,75,26023,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-08,3892,76,18900,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-09,4117,87,28570,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-10,4056,96,30872,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-11,4747,98,33170,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-12,5138,95,35720,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-13,4789,97,34456,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-14,4093,98,33070,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-15,4062,107,34090,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-16,4281,115,40427,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-17,4801,125,40270,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-18,4353,126,40520,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-19,3783,121,35344,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-20,3977,127,39703,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-21,4674,123,39429,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-22,4611,119,37535,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-23,3083,117,40962,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-24,3116,115,38351,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-25,3122,109,38308,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-26,2861,106,30177,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-27,2357,99,20143,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-28,2131,95,29230,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-29,2392,92,43498,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-04-30,2936,89,42004,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-01,2615,93,41431,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-02,2188,84,NA,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-03,1983,78,NA,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-04,1670,61,35771,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-05,1614,64,33283,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-06,1832,59,30303,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-07,2253,64,30395,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-08,1977,57,33687,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-09,1848,48,35605,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-10,1546,50,36187,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-11,1542,47,32722,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-12,1114,55,37351,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-13,1704,53,33332,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-14,1639,58,34821,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-15,1635,55,38565,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-16,1708,48,42236,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-17,1610,41,35369,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-18,1368,44,25141,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-19,1158,31,25382,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-20,1022,28,20838,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-21,972,23,NA,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-22,961,27,NA,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-23,952,27,40178,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-24,1186,32,24589,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-25,1141,32,21492,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-26,987,29,19853,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-27,948,28,21043,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-28,1035,34,33559,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-29,1182,30,36155,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-30,1141,28,39230,84339067,31.6,25129.341,77.69
Asia,Turkey,2020-05-31,983,26,35600,84339067,31.6,25129.341,77.69
Asia,Taiwan,2020-04-01,16,0,1009,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-02,17,0,822,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-03,0,0,880,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-04,16,0,864,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-05,8,0,912,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-06,0,0,1814,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-07,10,0,1685,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-08,3,0,1628,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-09,3,0,1576,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-10,1,0,1564,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-11,0,0,1091,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-12,5,1,664,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-13,3,0,1340,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-14,5,0,1204,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-15,2,0,952,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-16,0,0,903,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-17,0,0,838,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-18,0,0,557,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-19,3,0,624,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-20,22,0,1835,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-21,2,0,1371,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-22,3,0,1154,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-23,1,0,1014,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-24,1,0,827,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-25,1,0,619,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-26,1,0,495,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-27,0,0,740,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-28,0,0,694,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-29,0,0,484,23816775,42.2,NA,80.46
Asia,Taiwan,2020-04-30,0,0,495,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-01,0,0,374,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-02,0,0,380,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-03,3,0,342,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-04,4,0,528,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-05,2,0,632,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-06,0,0,451,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-07,1,0,417,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-08,1,0,402,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-09,0,0,269,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-10,0,0,267,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-11,0,0,362,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-12,0,1,349,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-13,0,0,277,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-14,0,0,274,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-15,0,0,323,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-16,0,0,220,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-17,0,0,185,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-18,0,0,269,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-19,0,0,223,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-20,0,0,226,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-21,1,0,236,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-22,0,0,187,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-23,0,0,170,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-24,0,0,183,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-25,0,0,222,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-26,0,0,299,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-27,0,0,183,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-28,0,0,170,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-29,0,0,156,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-30,1,0,174,23816775,42.2,NA,80.46
Asia,Taiwan,2020-05-31,0,0,237,23816775,42.2,NA,80.46
Africa,Tanzania,2020-04-01,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-02,1,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-03,1,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-04,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-05,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-06,1,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-07,2,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-08,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-09,1,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-10,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-11,7,2,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-12,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-13,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-14,14,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-15,7,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-16,35,1,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-17,6,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-18,53,1,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-19,1,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-20,22,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-21,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-22,84,3,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-23,31,2,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-24,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-25,15,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-26,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-27,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-28,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-29,6,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-04-30,174,6,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-01,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-02,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-03,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-04,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-05,0,2,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-06,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-07,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-08,29,3,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-09,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-10,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-11,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-12,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-13,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-14,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-15,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-16,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-17,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-18,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-19,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-20,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-21,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-22,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-23,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-24,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-25,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-26,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-27,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-28,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-29,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-30,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Tanzania,2020-05-31,0,0,NA,59734213,17.7,2683.304,65.46
Africa,Uganda,2020-04-01,11,0,23,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-02,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-03,1,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-04,3,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-05,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-06,4,0,231,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-07,0,0,150,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-08,0,0,214,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-09,1,0,338,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-10,0,0,439,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-11,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-12,0,0,169,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-13,1,0,639,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-14,0,0,625,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-15,1,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-16,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-17,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-18,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-19,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-20,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-21,1,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-22,2,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-23,3,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-24,13,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-25,1,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-26,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-27,4,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-28,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-29,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-04-30,2,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-01,2,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-02,2,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-03,3,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-04,1,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-05,8,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-06,1,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-07,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-08,3,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-09,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-10,15,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-11,5,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-12,1,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-13,4,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-14,13,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-15,21,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-16,43,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-17,24,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-18,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-19,33,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-20,0,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-21,-115,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-22,15,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-23,15,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-24,23,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-25,14,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-26,10,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-27,31,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-28,28,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-29,36,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-30,12,0,NA,45741000,16.4,1697.707,63.37
Africa,Uganda,2020-05-31,84,0,NA,45741000,16.4,1697.707,63.37
Europe,Ukraine,2020-04-01,69,2,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-02,245,7,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-03,103,2,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-04,175,5,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-05,153,5,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-06,83,5,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-07,11,1,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-08,143,7,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-09,206,7,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-10,224,5,2914,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-11,311,12,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-12,308,4,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-13,266,10,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-14,325,10,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-15,270,5,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-16,392,10,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-17,397,8,4273,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-18,301,9,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-19,644,8,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-20,343,8,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-21,261,10,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-22,415,10,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-23,467,13,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-24,578,13,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-25,477,6,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-26,478,8,NA,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-27,492,8,4146,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-28,392,11,5200,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-29,401,19,5825,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-04-30,456,11,7315,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-01,540,11,6686,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-02,455,11,4207,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-03,550,7,6971,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-04,502,9,4869,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-05,418,15,5167,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-06,366,13,4524,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-07,487,11,7286,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-08,507,13,7586,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-09,504,21,7952,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-10,515,15,9296,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-11,522,15,5149,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-12,416,17,5755,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-13,375,17,4940,43733759,41.4,7894.393,72.06
Europe,Ukraine,2020-05-14,402,14,10248,43733759,41.4,7894.393,72.06
