year,month,day,location,daily_vaccinations_per_million,total_vaccinations_per_hundred
2021,8,29,Arizona,2272,103.67
2021,8,30,Arizona,2264,103.92
2021,8,31,Arizona,2298,104.05
2021,9,1,Arizona,2318,104.25
2021,9,2,Arizona,2226,104.45
2021,9,3,Arizona,6814,107.93
2021,9,4,Arizona,6769,108.14
2021,9,5,Arizona,6650,NA
2021,9,6,Arizona,6557,NA
2021,9,7,Arizona,6632,108.69
2021,9,8,Arizona,6462,108.78
2021,9,9,Arizona,6330,108.88
2021,9,10,Arizona,1700,109.12
2021,9,11,Arizona,1733,109.35
2021,9,12,Arizona,1766,109.56
2021,9,13,Arizona,1802,109.77
2021,9,14,Arizona,1779,109.93
2021,9,15,Arizona,1871,110.09
2021,9,16,Arizona,2044,110.31
2021,9,17,Arizona,2031,110.54
2021,9,18,Arizona,1951,110.72
2021,9,19,Arizona,1926,110.91
2021,9,20,Arizona,1867,111.07
2021,9,21,Arizona,1840,111.22
2021,9,22,Arizona,1818,111.36
2021,1,12,Arkansas,NA,1.35
2021,1,13,Arkansas,17886,3.14
2021,1,14,Arkansas,11173,3.59
2021,1,15,Arkansas,8556,3.92
2021,1,16,Arkansas,6914,NA
2021,1,17,Arkansas,5929,NA
2021,1,18,Arkansas,5272,NA
2021,1,19,Arkansas,4803,4.72
2021,1,20,Arkansas,3714,5.74
2021,1,21,Arkansas,3077,5.74
2021,1,22,Arkansas,3945,6.68
2021,1,23,Arkansas,3661,6.68
2021,1,24,Arkansas,3972,7.1
2021,1,25,Arkansas,4012,7.33
2021,1,26,Arkansas,4448,7.83
2021,1,27,Arkansas,3764,8.38
2021,1,28,Arkansas,3764,8.38
2021,1,29,Arkansas,3234,8.95
2021,1,30,Arkansas,4117,9.56
2021,1,31,Arkansas,4239,10.07
2021,2,1,Arkansas,4267,10.31
2021,2,2,Arkansas,3701,10.42
2021,2,3,Arkansas,3296,10.68
2021,2,4,Arkansas,4043,11.21
2021,2,5,Arkansas,3843,11.64
2021,2,6,Arkansas,4072,12.42
2021,2,7,Arkansas,4244,13.04
2021,2,8,Arkansas,4281,13.31
2021,2,9,Arkansas,4244,13.39
2021,2,10,Arkansas,4526,13.85
2021,2,11,Arkansas,4382,14.28
2021,2,12,Arkansas,4543,14.82
2021,2,13,Arkansas,3915,15.16
2021,2,14,Arkansas,3744,15.66
2021,2,15,Arkansas,3613,NA
2021,2,16,Arkansas,3754,16.02
2021,2,17,Arkansas,3261,16.14
2021,2,18,Arkansas,2837,16.26
2021,2,19,Arkansas,3320,17.14
2021,2,20,Arkansas,3007,17.26
2021,2,21,Arkansas,2648,17.51
2021,2,22,Arkansas,2719,17.74
2021,2,23,Arkansas,2687,17.9
2021,2,24,Arkansas,3196,18.37
2021,2,25,Arkansas,3873,18.97
2021,2,26,Arkansas,3821,19.82
2021,2,27,Arkansas,4817,20.63
2021,2,28,Arkansas,5720,21.52
2021,3,1,Arkansas,5972,21.92
2021,3,2,Arkansas,6183,22.23
2021,3,3,Arkansas,6294,22.78
2021,3,4,Arkansas,6240,23.34
2021,3,5,Arkansas,5954,23.98
2021,3,6,Arkansas,5750,24.66
2021,3,7,Arkansas,5489,25.36
2021,3,8,Arkansas,5292,25.63
2021,3,9,Arkansas,5299,25.94
2021,3,10,Arkansas,5290,26.48
2021,3,11,Arkansas,4531,26.51
2021,3,12,Arkansas,5342,27.72
2021,3,13,Arkansas,6556,29.25
2021,3,14,Arkansas,5556,29.25
2021,3,15,Arkansas,5644,29.58
2021,3,16,Arkansas,5411,29.73
2021,3,17,Arkansas,5372,30.24
2021,3,18,Arkansas,6143,30.81
2021,3,19,Arkansas,5506,31.58
2021,3,20,Arkansas,4371,32.31
2021,3,21,Arkansas,5532,33.12
2021,3,22,Arkansas,5491,33.42
2021,3,23,Arkansas,5461,33.55
2021,3,24,Arkansas,5673,34.21
2021,3,25,Arkansas,5986,35
2021,3,26,Arkansas,6308,35.99
2021,3,27,Arkansas,6602,36.93
2021,3,28,Arkansas,6836,37.9
2021,3,29,Arkansas,6872,38.23
2021,3,30,Arkansas,6944,38.41
2021,3,31,Arkansas,7138,39.21
2021,4,1,Arkansas,7274,40.09
2021,4,2,Arkansas,7475,41.22
2021,4,3,Arkansas,9046,43.26
2021,4,4,Arkansas,7712,43.3
2021,4,5,Arkansas,7684,43.61
2021,4,6,Arkansas,7860,43.91
2021,4,7,Arkansas,7949,44.78
2021,4,8,Arkansas,8030,45.72
2021,4,9,Arkansas,7653,46.58
2021,4,10,Arkansas,6373,47.72
2021,4,11,Arkansas,7691,48.69
2021,4,12,Arkansas,7702,49
2021,4,13,Arkansas,7530,49.18
2021,4,14,Arkansas,7436,49.98
2021,4,15,Arkansas,7363,50.87
2021,4,16,Arkansas,7385,51.75
2021,4,17,Arkansas,6892,52.55
2021,4,18,Arkansas,6746,53.41
2021,4,19,Arkansas,6608,53.63
2021,4,20,Arkansas,6663,53.85
2021,4,21,Arkansas,6490,54.52
2021,4,22,Arkansas,6244,55.24
2021,4,23,Arkansas,5988,55.94
2021,4,24,Arkansas,5758,56.58
2021,4,25,Arkansas,5347,57.15
2021,4,26,Arkansas,5493,57.47
2021,4,27,Arkansas,5329,57.58
2021,4,28,Arkansas,5112,58.1
2021,4,29,Arkansas,4973,58.72
2021,4,30,Arkansas,4689,59.23
2021,5,1,Arkansas,4563,59.77
2021,5,2,Arkansas,4706,60.45
2021,5,3,Arkansas,4521,60.64
2021,5,4,Arkansas,4588,60.79
2021,5,5,Arkansas,4361,61.15
2021,5,6,Arkansas,4186,61.65
2021,5,7,Arkansas,4027,62.04
2021,5,8,Arkansas,3876,62.48
2021,5,9,Arkansas,3590,62.96
2021,5,10,Arkansas,3567,63.13
2021,5,11,Arkansas,3571,63.29
2021,5,12,Arkansas,3490,63.6
2021,5,13,Arkansas,3227,63.91
2021,5,14,Arkansas,3155,64.25
2021,5,15,Arkansas,3263,64.77
2021,5,16,Arkansas,3164,65.17
2021,5,17,Arkansas,3082,65.29
2021,5,18,Arkansas,3012,65.4
2021,5,19,Arkansas,2923,65.64
2021,5,20,Arkansas,2956,65.98
2021,5,21,Arkansas,3025,66.37
2021,5,22,Arkansas,2899,66.8
2021,5,23,Arkansas,2766,67.11
2021,5,24,Arkansas,2812,67.26
2021,5,25,Arkansas,2778,67.34
2021,5,26,Arkansas,2880,67.66
2021,5,27,Arkansas,2823,67.96
2021,5,28,Arkansas,2650,68.22
2021,5,29,Arkansas,2523,68.56
2021,5,30,Arkansas,2460,68.83
2021,5,31,Arkansas,2341,NA
2021,6,1,Arkansas,2324,68.97
2021,6,2,Arkansas,1951,69.03
2021,6,3,Arkansas,1817,69.23
2021,6,4,Arkansas,1741,69.44
2021,6,5,Arkansas,1636,69.71
2021,6,6,Arkansas,1607,69.96
2021,6,7,Arkansas,1518,69.96
2021,6,8,Arkansas,1697,70.15
2021,6,9,Arkansas,1911,70.36
2021,6,10,Arkansas,1963,70.6
2021,6,11,Arkansas,1656,70.6
2021,6,12,Arkansas,1581,70.82
2021,6,13,Arkansas,1548,71.04
2021,6,14,Arkansas,1906,71.3
2021,6,15,Arkansas,1812,71.42
2021,6,16,Arkansas,1820,71.64
2021,6,17,Arkansas,1776,71.84
2021,6,18,Arkansas,2040,72.03
2021,6,19,Arkansas,2045,72.25
2021,6,20,Arkansas,1987,72.43
2021,6,21,Arkansas,1829,72.58
2021,6,22,Arkansas,1724,72.63
2021,6,23,Arkansas,1612,72.77
2021,6,24,Arkansas,1549,72.93
2021,6,25,Arkansas,1540,73.11
2021,6,26,Arkansas,1478,73.28
2021,6,27,Arkansas,1561,73.53
2021,6,28,Arkansas,1601,73.7
2021,6,29,Arkansas,1596,73.75
2021,6,30,Arkansas,1607,73.89
2021,7,1,Arkansas,1883,74.25
2021,7,2,Arkansas,1934,74.46
2021,7,3,Arkansas,1938,74.64
2021,7,4,Arkansas,1840,74.81
2021,7,5,Arkansas,1687,NA
2021,7,6,Arkansas,1711,74.94
2021,7,7,Arkansas,1598,75.01
2021,7,8,Arkansas,1349,75.19
2021,7,9,Arkansas,1313,75.38
2021,7,10,Arkansas,1309,75.56
2021,7,11,Arkansas,1381,75.78
2021,7,12,Arkansas,1436,75.88
2021,7,13,Arkansas,1451,75.96
2021,7,14,Arkansas,1625,76.15
2021,7,15,Arkansas,1659,76.35
2021,7,16,Arkansas,1670,76.55
2021,7,17,Arkansas,1947,76.92
2021,7,18,Arkansas,2052,77.22
2021,7,19,Arkansas,2107,77.36
2021,7,20,Arkansas,2099,77.43
2021,7,21,Arkansas,2199,77.69
2021,7,22,Arkansas,2379,78.02
2021,7,23,Arkansas,2545,78.33
2021,7,24,Arkansas,2707,78.81
2021,7,25,Arkansas,2871,79.23
2021,7,26,Arkansas,2965,79.43
2021,7,27,Arkansas,3037,79.55
2021,7,28,Arkansas,3139,79.88
2021,7,29,Arkansas,3190,80.25
2021,7,30,Arkansas,3261,80.61
2021,7,31,Arkansas,3030,80.93
2021,8,1,Arkansas,3061,81.37
2021,8,2,Arkansas,3106,81.61
2021,8,3,Arkansas,3106,81.73
2021,8,4,Arkansas,4111,82.76
2021,8,5,Arkansas,4128,83.14
2021,8,6,Arkansas,4177,83.54
2021,8,7,Arkansas,4311,83.95
2021,8,8,Arkansas,4318,84.39
2021,8,9,Arkansas,4291,84.61
2021,8,10,Arkansas,4362,84.78
2021,8,11,Arkansas,3441,85.17
2021,8,12,Arkansas,3444,85.55
2021,8,13,Arkansas,3508,85.99
2021,8,14,Arkansas,3582,86.46
2021,8,15,Arkansas,3653,86.95
2021,8,16,Arkansas,3651,87.17
2021,8,17,Arkansas,3775,87.42
2021,8,18,Arkansas,3882,87.89
2021,8,19,Arkansas,3908,88.29
2021,8,20,Arkansas,3795,88.65
2021,8,21,Arkansas,3621,88.99
2021,8,22,Arkansas,3812,89.62
2021,8,23,Arkansas,3841,89.86
2021,8,24,Arkansas,3754,90.05
2021,8,25,Arkansas,3722,90.49
2021,8,26,Arkansas,3853,90.98
2021,8,27,Arkansas,3981,91.44
2021,8,28,Arkansas,4035,91.82
2021,8,29,Arkansas,3808,92.28
2021,8,30,Arkansas,3779,92.5
2021,8,31,Arkansas,3683,92.63
2021,9,1,Arkansas,3717,93.09
2021,9,2,Arkansas,3621,93.52
2021,9,3,Arkansas,3551,93.92
2021,9,4,Arkansas,3576,94.32
2021,9,5,Arkansas,3225,NA
2021,9,6,Arkansas,3225,NA
2021,9,7,Arkansas,3352,94.98
2021,9,8,Arkansas,2812,95.06
2021,9,9,Arkansas,2590,95.33
2021,9,10,Arkansas,2666,95.79
2021,9,11,Arkansas,2500,96.07
2021,9,12,Arkansas,2628,96.38
2021,9,13,Arkansas,2566,96.55
2021,9,14,Arkansas,2383,96.65
2021,9,15,Arkansas,2598,96.88
2021,9,16,Arkansas,2585,97.14
2021,9,17,Arkansas,2279,97.38
2021,9,18,Arkansas,2227,97.63
2021,9,19,Arkansas,2189,97.91
2021,9,20,Arkansas,2115,98.04
2021,9,21,Arkansas,2109,98.12
2021,9,22,Arkansas,2119,98.36
2021,1,12,California,NA,2.07
2021,1,13,California,1903,2.26
2021,1,14,California,2012,2.47
2021,1,15,California,2165,2.72
2021,1,16,California,2237,NA
2021,1,17,California,2280,NA
2021,1,18,California,2308,NA
2021,1,19,California,2329,3.7
2021,1,20,California,2317,3.88
2021,1,21,California,2381,4.14
2021,1,22,California,2642,4.56
2021,1,23,California,3031,5.08
2021,1,24,California,3374,5.57
2021,1,25,California,3496,5.9
2021,1,26,California,3565,6.19
2021,1,27,California,3787,6.53
2021,1,28,California,4024,6.95
2021,1,29,California,4002,7.37
2021,1,30,California,3932,7.83
2021,1,31,California,3924,8.31
2021,2,1,California,4059,8.74
2021,2,2,California,3967,8.97
2021,2,3,California,3947,9.29
2021,2,4,California,3532,9.42
2021,2,5,California,3652,9.92
2021,2,6,California,3767,10.47
2021,2,7,California,4338,11.35
2021,2,8,California,4446,11.85
2021,2,9,California,4486,12.11
2021,2,10,California,4649,12.55
2021,2,11,California,5102,13
2021,2,12,California,5136,13.52
2021,2,13,California,5152,14.08
2021,2,14,California,4828,14.73
2021,2,15,California,4819,NA
2021,2,16,California,5158,15.72
2021,2,17,California,4938,16
2021,2,18,California,4922,16.44
2021,2,19,California,5870,17.63
2021,2,20,California,5926,18.23
2021,2,21,California,5904,18.86
2021,2,22,California,5745,19.25
2021,2,23,California,5485,19.56
2021,2,24,California,5615,19.93
2021,2,25,California,5669,20.41
2021,2,26,California,4868,21.03
2021,2,27,California,4934,21.68
2021,2,28,California,4944,22.32
2021,3,1,California,5428,23.05
2021,3,2,California,6396,24.04
2021,3,3,California,6707,24.63
2021,3,4,California,6494,24.95
2021,3,5,California,6365,25.49
2021,3,6,California,6683,26.36
2021,3,7,California,6557,26.92
2021,3,8,California,6144,27.35
2021,3,9,California,5165,27.65
2021,3,10,California,4813,28
2021,3,11,California,4918,28.4
2021,3,12,California,4905,28.92
2021,3,13,California,5303,30.07
2021,3,14,California,4514,30.08
2021,3,15,California,5427,31.15
2021,3,16,California,6366,32.11
2021,3,17,California,7587,33.31
2021,3,18,California,8470,34.33
2021,3,19,California,8876,35.14
2021,3,20,California,8657,36.13
2021,3,21,California,10213,37.22
2021,3,22,California,9921,38.09
2021,3,23,California,9627,38.85
2021,3,24,California,9150,39.71
2021,3,25,California,9036,40.65
2021,3,26,California,9561,41.83
2021,3,27,California,9649,42.89
2021,3,28,California,9497,43.87
2021,3,29,California,9592,44.81
2021,3,30,California,9303,45.36
2021,3,31,California,9153,46.12
2021,4,1,California,9190,47.08
2021,4,2,California,8889,48.05
2021,4,3,California,9056,49.22
2021,4,4,California,9499,50.52
2021,4,5,California,9421,51.4
2021,4,6,California,9269,51.85
2021,4,7,California,9554,52.81
2021,4,8,California,9543,53.76
2021,4,9,California,9906,54.98
2021,4,10,California,10239,56.39
2021,4,11,California,10094,57.59
2021,4,12,California,9841,58.29
2021,4,13,California,9912,58.78
2021,4,14,California,10324,60.04
2021,4,15,California,10842,61.35
2021,4,16,California,12011,63.39
2021,4,17,California,11888,64.71
2021,4,18,California,12068,66.04
2021,4,19,California,12308,66.9
2021,4,20,California,12517,67.55
2021,4,21,California,11903,68.37
2021,4,22,California,11363,69.31
2021,4,23,California,9688,70.17
2021,4,24,California,9879,71.63
2021,4,25,California,9786,72.89
2021,4,26,California,9819,73.78
2021,4,27,California,9703,74.34
2021,4,28,California,9496,75.01
2021,4,29,California,9301,75.82
2021,4,30,California,9026,76.49
2021,5,1,California,9107,78
2021,5,2,California,8628,78.93
2021,5,3,California,8066,79.42
2021,5,4,California,7578,79.64
2021,5,5,California,7342,80.15
2021,5,6,California,7375,80.98
2021,5,7,California,7753,81.92
2021,5,8,California,7011,82.91
2021,5,9,California,6959,83.8
2021,5,10,California,7433,84.63
2021,5,11,California,7823,85.12
2021,5,12,California,7760,85.59
2021,5,13,California,7550,86.27
2021,5,14,California,7058,86.86
2021,5,15,California,7070,87.86
2021,5,16,California,7250,88.87
2021,5,17,California,6883,89.45
2021,5,18,California,6816,89.89
2021,5,19,California,7052,90.52
2021,5,20,California,7116,91.25
2021,5,21,California,7441,92.07
2021,5,22,California,7228,92.92
2021,5,23,California,6989,93.76
2021,5,24,California,6785,94.19
2021,5,25,California,6536,94.47
2021,5,26,California,6193,94.86
2021,5,27,California,5840,95.34
2021,5,28,California,5411,95.85
2021,5,29,California,4890,96.34
2021,5,30,California,4387,96.83
2021,5,31,California,4154,NA
2021,6,1,California,4147,97.37
2021,6,2,California,3748,97.48
2021,6,3,California,3501,97.79
2021,6,4,California,3440,98.26
2021,6,5,California,3846,99.03
2021,6,6,California,3938,99.59
2021,6,7,California,4245,100.07
2021,6,8,California,4196,100.31
2021,6,9,California,4509,100.64
2021,6,10,California,4081,100.64
2021,6,11,California,4098,101.13
2021,6,12,California,3998,101.83
2021,6,13,California,3802,102.25
2021,6,14,California,3610,102.6
2021,6,15,California,3748,102.93
2021,6,16,California,4109,103.51
2021,6,17,California,4615,103.87
2021,6,18,California,4450,104.25
2021,6,19,California,4012,104.64
2021,6,20,California,3892,104.98
2021,6,21,California,3779,105.25
2021,6,22,California,3506,105.38
2021,6,23,California,3017,105.63
2021,6,24,California,2883,105.89
2021,6,25,California,2875,106.26
2021,6,26,California,2737,106.56
2021,6,27,California,3013,107.09
2021,6,28,California,3077,107.4
2021,6,29,California,3160,107.6
2021,6,30,California,3286,107.93
2021,7,1,California,3369,108.25
2021,7,2,California,3231,108.52
2021,7,3,California,3156,108.77
2021,7,4,California,2785,109.04
2021,7,5,California,2518,NA
2021,7,6,California,2419,109.29
2021,7,7,California,2059,109.37
2021,7,8,California,1936,109.6
2021,7,9,California,2005,109.92
2021,7,10,California,1921,110.11
2021,7,11,California,1905,110.37
2021,7,12,California,1913,110.5
2021,7,13,California,1844,110.58
2021,7,14,California,2003,110.77
2021,7,15,California,2031,111.03
2021,7,16,California,1883,111.24
2021,7,17,California,1899,111.44
2021,7,18,California,1852,111.67
2021,7,19,California,1929,111.85
2021,7,20,California,1886,111.9
2021,7,21,California,1893,112.09
2021,7,22,California,1831,112.31
2021,7,23,California,1855,112.54
2021,7,24,California,1896,112.77
2021,7,25,California,1953,113.03
2021,7,26,California,1914,113.19
2021,7,27,California,1980,113.29
2021,7,28,California,1957,113.46
2021,7,29,California,2021,113.72
2021,7,30,California,2088,114
2021,7,31,California,2107,114.24
2021,8,1,California,2215,114.58
2021,8,2,California,2228,114.75
2021,8,3,California,2248,114.86
2021,8,4,California,2295,115.07
2021,8,5,California,2304,115.34
2021,8,6,California,2286,115.6
2021,8,7,California,2286,115.84
2021,8,8,California,2229,116.14
2021,8,9,California,2240,116.32
2021,8,10,California,2243,116.43
2021,8,11,California,2250,116.65
2021,8,12,California,2146,116.84
2021,8,13,California,2204,117.15
2021,8,14,California,2192,117.38
2021,8,15,California,2081,117.6
2021,8,16,California,2261,117.9
2021,8,17,California,2284,118.03
2021,8,18,California,2283,118.24
2021,8,19,California,2393,118.51
2021,8,20,California,2342,118.78
2021,8,21,California,2393,119.05
2021,8,22,California,2520,119.36
2021,8,23,California,2405,119.59
2021,8,24,California,2418,119.72
2021,8,25,California,2381,119.91
2021,8,26,California,2481,120.25
2021,8,27,California,2501,120.54
2021,8,28,California,2528,120.82
2021,8,29,California,2554,121.15
2021,8,30,California,2561,121.38
2021,8,31,California,2561,121.51
2021,9,1,California,2641,121.76
2021,9,2,California,2556,122.04
2021,9,3,California,2549,122.32
2021,9,4,California,2515,122.58
2021,9,5,California,2323,NA
2021,9,6,California,2282,NA
2021,9,7,California,2371,123.17
2021,9,8,California,2113,123.24
2021,9,9,California,1982,123.43
2021,9,10,California,1961,123.69
2021,9,11,California,1949,123.95
2021,9,12,California,2069,124.23
2021,9,13,California,2068,124.42
2021,9,14,California,1950,124.54
2021,9,15,California,2148,124.74
2021,9,16,California,2240,125
2021,9,17,California,2117,125.17
2021,9,18,California,2041,125.37
2021,9,19,California,2046,125.66
2021,9,20,California,2200,125.96
2021,9,21,California,2143,126.04
2021,9,22,California,2328,126.37
2021,1,12,Colorado,NA,3.9
2021,1,13,Colorado,2646,4.16
2021,1,14,Colorado,2629,4.42
2021,1,15,Colorado,2767,4.73
2021,1,16,Colorado,2705,NA
2021,1,17,Colorado,2668,NA
2021,1,18,Colorado,2644,NA
2021,1,19,Colorado,2626,5.74
2021,1,20,Colorado,2500,5.91
2021,1,21,Colorado,2443,6.13
2021,1,22,Colorado,2606,6.55
2021,1,23,Colorado,2246,6.55
2021,1,24,Colorado,3305,7.54
2021,1,25,Colorado,3277,7.78
2021,1,26,Colorado,3162,7.95
2021,1,27,Colorado,3326,8.24
2021,1,28,Colorado,3535,8.61
2021,1,29,Colorado,3587,9.06
2021,1,30,Colorado,4169,9.47
2021,1,31,Colorado,3342,9.88
2021,2,1,Colorado,3520,10.24
2021,2,2,Colorado,3562,10.44
2021,2,3,Colorado,3537,10.72
2021,2,4,Colorado,3553,11.09
2021,2,5,Colorado,3469,11.49
2021,2,6,Colorado,3709,12.07
2021,2,7,Colorado,3986,12.67
2021,2,8,Colorado,4023,13.06
2021,2,9,Colorado,3875,13.15
2021,2,10,Colorado,4215,13.67
2021,2,11,Colorado,4371,14.15
2021,2,12,Colorado,4538,14.67
2021,2,13,Colorado,4731,15.38
2021,2,14,Colorado,4885,16.09
2021,2,15,Colorado,5253,NA
2021,2,16,Colorado,6029,17.38
2021,2,17,Colorado,5882,17.78
2021,2,18,Colorado,5902,18.29
2021,2,19,Colorado,7140,19.66
2021,2,20,Colorado,7003,20.28
2021,2,21,Colorado,6831,20.88
2021,2,22,Colorado,6648,21.39
2021,2,23,Colorado,5777,21.42
2021,2,24,Colorado,6056,22.02
2021,2,25,Colorado,5983,22.47
2021,2,26,Colorado,4732,22.98
2021,2,27,Colorado,3890,23
2021,2,28,Colorado,4203,23.82
2021,3,1,Colorado,4495,24.54
2021,3,2,Colorado,4847,24.81
2021,3,3,Colorado,4806,25.39
2021,3,4,Colorado,4978,25.96
2021,3,5,Colorado,5102,26.55
2021,3,6,Colorado,6337,27.44
2021,3,7,Colorado,6324,28.24
2021,3,8,Colorado,5322,28.26
2021,3,9,Colorado,5504,28.66
2021,3,10,Colorado,5766,29.42
2021,3,11,Colorado,6677,30.63
2021,3,12,Colorado,7149,31.55
2021,3,13,Colorado,7402,32.62
2021,3,14,Colorado,6255,32.62
2021,3,15,Colorado,7597,33.58
2021,3,16,Colorado,7383,33.83
2021,3,17,Colorado,7270,34.51
2021,3,18,Colorado,6577,35.24
2021,3,19,Colorado,6530,36.12
2021,3,20,Colorado,7681,38
2021,3,21,Colorado,9222,39.08
2021,3,22,Colorado,8507,39.53
2021,3,23,Colorado,8982,40.12
2021,3,24,Colorado,8845,40.7
2021,3,25,Colorado,8923,41.48
2021,3,26,Colorado,9007,42.43
2021,3,27,Colorado,7758,43.43
2021,3,28,Colorado,7906,44.61
2021,3,29,Colorado,8090,45.2
2021,3,30,Colorado,8307,45.94
2021,3,31,Colorado,8612,46.73
2021,4,1,Colorado,8859,47.68
2021,4,2,Colorado,8946,48.69
2021,4,3,Colorado,9359,49.98
2021,4,4,Colorado,9554,51.3
2021,4,5,Colorado,9350,51.74
2021,4,6,Colorado,9243,52.41
2021,4,7,Colorado,9625,53.47
2021,4,8,Colorado,9518,54.35
2021,4,9,Colorado,9446,55.3
2021,4,10,Colorado,9627,56.72
2021,4,11,Colorado,9477,57.93
2021,4,12,Colorado,10616,59.17
2021,4,13,Colorado,11067,60.15
2021,4,14,Colorado,11127,61.26
2021,4,15,Colorado,11259,62.23
2021,4,16,Colorado,11456,63.32
2021,4,17,Colorado,11125,64.5
2021,4,18,Colorado,11269,65.82
2021,4,19,Colorado,10884,66.79
2021,4,20,Colorado,10588,67.56
2021,4,21,Colorado,10280,68.46
2021,4,22,Colorado,10430,69.53
2021,4,23,Colorado,10464,70.65
2021,4,24,Colorado,8872,70.71
2021,4,25,Colorado,10424,73.12
2021,4,26,Colorado,9790,73.64
2021,4,27,Colorado,9625,74.3
2021,4,28,Colorado,9471,75.08
2021,4,29,Colorado,9539,76.21
2021,4,30,Colorado,9289,77.15
2021,5,1,Colorado,10767,78.25
2021,5,2,Colorado,8395,78.99
2021,5,3,Colorado,8186,79.38
2021,5,4,Colorado,8020,79.92
2021,5,5,Colorado,8084,80.74
2021,5,6,Colorado,8019,81.82
2021,5,7,Colorado,8069,82.8
2021,5,8,Colorado,7747,83.68
2021,5,9,Colorado,8231,84.76
2021,5,10,Colorado,8749,85.5
2021,5,11,Colorado,8854,86.11
2021,5,12,Colorado,8309,86.56
2021,5,13,Colorado,7524,87.09
2021,5,14,Colorado,7367,87.96
2021,5,15,Colorado,7214,88.73
2021,5,16,Colorado,7064,89.7
2021,5,17,Colorado,6553,90.09
2021,5,18,Colorado,6218,90.47
2021,5,19,Colorado,6608,91.19
2021,5,20,Colorado,6705,91.78
2021,5,21,Colorado,5512,91.81
2021,5,22,Colorado,6900,93.56
2021,5,23,Colorado,6307,94.12
2021,5,24,Colorado,6186,94.42
2021,5,25,Colorado,6271,94.86
2021,5,26,Colorado,6000,95.39
2021,5,27,Colorado,5810,95.85
2021,5,28,Colorado,6535,96.39
2021,5,29,Colorado,4748,96.88
2021,5,30,Colorado,4512,97.27
2021,5,31,Colorado,4347,NA
2021,6,1,Colorado,3982,97.64
2021,6,2,Colorado,3656,97.94
2021,6,3,Colorado,3545,98.33
2021,6,4,Colorado,3417,98.78
2021,6,5,Colorado,2732,98.79
2021,6,6,Colorado,2911,99.31
2021,6,7,Colorado,3283,99.76
2021,6,8,Colorado,3851,100.34
2021,6,9,Colorado,3431,100.35
2021,6,10,Colorado,3556,100.82
2021,6,11,Colorado,3665,101.35
2021,6,12,Colorado,4191,101.72
2021,6,13,Colorado,4016,102.12
2021,6,14,Colorado,3396,102.13
2021,6,15,Colorado,3108,102.52
2021,6,16,Colorado,4443,103.46
2021,6,17,Colorado,4292,103.82
2021,6,18,Colorado,3875,104.06
2021,6,19,Colorado,4017,104.54
2021,6,20,Colorado,3877,104.84
2021,6,21,Colorado,4080,104.99
2021,6,22,Colorado,3796,105.17
2021,6,23,Colorado,2824,105.43
2021,6,24,Colorado,2746,105.74
2021,6,25,Colorado,2763,105.99
2021,6,26,Colorado,2678,106.41
2021,6,27,Colorado,2887,106.86
2021,6,28,Colorado,2910,107.03
2021,6,29,Colorado,3004,107.27
2021,6,30,Colorado,2911,107.47
2021,7,1,Colorado,2829,107.72
2021,7,2,Colorado,2685,107.87
2021,7,3,Colorado,2504,108.16
2021,7,4,Colorado,2070,108.31
2021,7,5,Colorado,1929,NA
2021,7,6,Colorado,1677,108.45
2021,7,7,Colorado,1637,108.62
2021,7,8,Colorado,1539,108.8
2021,7,9,Colorado,1339,108.81
2021,7,10,Colorado,1558,109.25
2021,7,11,Colorado,1544,109.39
2021,7,12,Colorado,1593,109.49
2021,7,13,Colorado,1669,109.62
2021,7,14,Colorado,1666,109.78
2021,7,15,Colorado,1640,109.95
2021,7,16,Colorado,1856,110.11
2021,7,17,Colorado,1473,110.29
2021,7,18,Colorado,1456,110.41
2021,7,19,Colorado,1419,110.49
2021,7,20,Colorado,1342,110.56
2021,7,21,Colorado,1372,110.74
2021,7,22,Colorado,1406,110.93
2021,7,23,Colorado,1411,111.1
2021,7,24,Colorado,1449,111.3
2021,7,25,Colorado,1476,111.44
2021,7,26,Colorado,1481,111.52
2021,7,27,Colorado,1553,111.64
2021,7,28,Colorado,1512,111.8
2021,7,29,Colorado,1514,111.99
2021,7,30,Colorado,1549,112.18
2021,7,31,Colorado,1582,112.41
2021,8,1,Colorado,1650,112.6
2021,8,2,Colorado,1686,112.7
2021,8,3,Colorado,1701,112.83
2021,8,4,Colorado,1757,113.03
2021,8,5,Colorado,1769,113.23
2021,8,6,Colorado,1797,113.44
2021,8,7,Colorado,1770,113.65
2021,8,8,Colorado,1767,113.83
2021,8,9,Colorado,1745,113.93
2021,8,10,Colorado,1746,114.06
2021,8,11,Colorado,1698,114.22
2021,8,12,Colorado,1661,114.39
2021,8,13,Colorado,1813,114.71
2021,8,14,Colorado,1852,114.94
2021,8,15,Colorado,1829,115.11
2021,8,16,Colorado,1868,115.23
2021,8,17,Colorado,1908,115.39
2021,8,18,Colorado,1980,115.61
2021,8,19,Colorado,2053,115.83
2021,8,20,Colorado,1921,116.05
2021,8,21,Colorado,1941,116.3
2021,8,22,Colorado,2048,116.55
2021,8,23,Colorado,2038,116.66
2021,8,24,Colorado,2033,116.81
2021,8,25,Colorado,2060,117.05
2021,8,26,Colorado,2078,117.29
2021,8,27,Colorado,2097,117.52
2021,8,28,Colorado,2131,117.79
2021,8,29,Colorado,2229,118.11
2021,8,30,Colorado,2352,118.31
